1761443030,891124351,camera_color_optical_frame,left_wrist,15,nan,nan
1761443030,891124351,camera_color_optical_frame,right_ankle,28,nan,nan
1761443030,891124351,camera_color_optical_frame,left_heel,29,nan,nan
1761443030,891124351,camera_color_optical_frame,right_heel,30,nan,nan
1761443030,891124351,camera_color_optical_frame,left_foot_index,31,nan,nan
1761443030,891124351,camera_color_optical_frame,right_foot_index,32,nan,nan
1761443030,923064417,camera_color_optical_frame,left_wrist,15,nan,nan
1761443030,923064417,camera_color_optical_frame,right_ankle,28,nan,nan
1761443030,923064417,camera_color_optical_frame,left_heel,29,nan,nan
1761443030,923064417,camera_color_optical_frame,right_heel,30,nan,nan
1761443030,923064417,camera_color_optical_frame,left_foot_index,31,nan,nan
1761443030,923064417,camera_color_optical_frame,right_foot_index,32,nan,nan
1761443030,954994567,camera_color_optical_frame,right_wrist,16,nan,nan
1761443030,954994567,camera_color_optical_frame,right_ankle,28,nan,nan
1761443030,954994567,camera_color_optical_frame,left_heel,29,nan,nan
1761443030,954994567,camera_color_optical_frame,right_heel,30,nan,nan
1761443030,954994567,camera_color_optical_frame,left_foot_index,31,nan,nan
1761443030,954994567,camera_color_optical_frame,right_foot_index,32,nan,nan
1761443030,991081170,camera_color_optical_frame,right_knee,26,nan,nan
1761443030,991081170,camera_color_optical_frame,right_ankle,28,nan,nan
1761443030,991081170,camera_color_optical_frame,left_heel,29,nan,nan
1761443030,991081170,camera_color_optical_frame,right_heel,30,nan,nan
1761443030,991081170,camera_color_optical_frame,left_foot_index,31,nan,nan
1761443030,991081170,camera_color_optical_frame,right_foot_index,32,nan,nan
1761443031,23067891,camera_color_optical_frame,mouth_right,10,nan,nan
1761443031,23067891,camera_color_optical_frame,right_ankle,28,nan,nan
1761443031,23067891,camera_color_optical_frame,left_heel,29,nan,nan
1761443031,23067891,camera_color_optical_frame,right_heel,30,nan,nan
1761443031,23067891,camera_color_optical_frame,left_foot_index,31,nan,nan
1761443031,23067891,camera_color_optical_frame,right_foot_index,32,nan,nan
1761443031,55031983,camera_color_optical_frame,right_eye_outer,6,nan,nan
1761443031,55031983,camera_color_optical_frame,right_knee,26,nan,nan
1761443031,55031983,camera_color_optical_frame,right_ankle,28,nan,nan
1761443031,55031983,camera_color_optical_frame,left_heel,29,nan,nan
1761443031,55031983,camera_color_optical_frame,right_heel,30,nan,nan
1761443031,55031983,camera_color_optical_frame,left_foot_index,31,nan,nan
1761443031,55031983,camera_color_optical_frame,right_foot_index,32,nan,nan
1761443031,91003765,camera_color_optical_frame,left_shoulder,11,nan,nan
1761443031,91003765,camera_color_optical_frame,right_ankle,28,nan,nan
1761443031,91003765,camera_color_optical_frame,left_heel,29,nan,nan
1761443031,91003765,camera_color_optical_frame,right_heel,30,nan,nan
1761443031,91003765,camera_color_optical_frame,left_foot_index,31,nan,nan
1761443031,91003765,camera_color_optical_frame,right_foot_index,32,nan,nan
1761443031,123039375,camera_color_optical_frame,mouth_right,10,nan,nan
1761443031,123039375,camera_color_optical_frame,right_ankle,28,nan,nan
1761443031,123039375,camera_color_optical_frame,left_heel,29,nan,nan
1761443031,123039375,camera_color_optical_frame,right_heel,30,nan,nan
1761443031,123039375,camera_color_optical_frame,left_foot_index,31,nan,nan
1761443031,123039375,camera_color_optical_frame,right_foot_index,32,nan,nan
1761443031,155038527,camera_color_optical_frame,right_ear,8,nan,nan
1761443031,155038527,camera_color_optical_frame,right_ankle,28,nan,nan
1761443031,155038527,camera_color_optical_frame,left_heel,29,nan,nan
1761443031,155038527,camera_color_optical_frame,right_heel,30,nan,nan
1761443031,155038527,camera_color_optical_frame,left_foot_index,31,nan,nan
1761443031,155038527,camera_color_optical_frame,right_foot_index,32,nan,nan
1761443031,191005141,camera_color_optical_frame,left_elbow,13,nan,nan
1761443031,191005141,camera_color_optical_frame,right_ankle,28,nan,nan
1761443031,191005141,camera_color_optical_frame,left_heel,29,nan,nan
1761443031,191005141,camera_color_optical_frame,right_heel,30,nan,nan
1761443031,191005141,camera_color_optical_frame,left_foot_index,31,nan,nan
1761443031,191005141,camera_color_optical_frame,right_foot_index,32,nan,nan
1761443031,223056605,camera_color_optical_frame,mouth_left,9,nan,nan
1761443031,223056605,camera_color_optical_frame,right_ankle,28,nan,nan
1761443031,223056605,camera_color_optical_frame,left_heel,29,nan,nan
